"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","domInteractive","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","renderBlockingCSS","renderBlockingJS","TTFB","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.PrePaint","cpu.Paint","cpu.FireAnimationFrame","cpu.FunctionCall","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.UpdateLayoutTree","cpu.MarkLoad","cpu.Layout","cpu.MarkDOMContent","cpu.ResourceFetcher::requestResource","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_CLIENT_HEAPS","cpu.V8.GC_MC_MARK_RETAIN_MAPS","cpu.V8.GC_MC_MARK_FULL_CLOSURE_PARALLEL","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_FULL_CLOSURE_PARALLEL_JOIN","cpu.V8.GC_MC_MARK_FULL_CLOSURE","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_FORWARDING_TABLE","cpu.V8.GC_MC_CLEAR_EXTERNAL_STRING_TABLE","cpu.V8.GC_MC_CLEAR_WEAK_GLOBAL_HANDLES","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_CLEAR_JOIN_JOB","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_CLIENT_HEAPS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL_SWEEPING","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.TimerFire","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.XHRReadyStateChange","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.XHRLoad","cpu.FireIdleCallback","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.LayoutShift","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.InteractiveTime","chromeUserTiming.LargestImagePaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestTextPaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","FirstInteractive","maxFID","TTIMeasurementEnd","LastInteractive","TimeToInteractive","FirstCPUIdle","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","effectiveBpsDoc","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.v8.produceCache","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.ScrollLayer","basePageSSLTime","wappalyzer_failed","axe_failed","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.markAsMainFrame","userTime.PageStart","userTime.header","userTime.adfeedback","userTime.userIntentToaster","userTime.featureBar","userTime.weather","userTime.ntk","userTime.featuredVideo","userTime.stream","userTime.loginPrompt","userTimingMeasure.headerDone","userTimingMeasure.adfeedbackDone","userTimingMeasure.userIntentToasterDone","userTimingMeasure.featureBarDone","userTimingMeasure.weatherDone","userTimingMeasure.ntkDone","userTimingMeasure.featuredVideoDone","userTimingMeasure.streamDone","userTimingMeasure.loginPromptDone","userTime",
"35595","35595","38142","450696","371669","8961783","8958911","188","188","163","168","0","20","0","0","0","1","8989C897D528C29B3550F1A6BDBAC4A0","34069","34074","9311","9571","http://www.bangladesh.gov.bd","18","0","5F5467DFD8D9C7E6D3BC5E7FFCDB4A7F","http://www.bangladesh.gov.bd/","9310","8633","10159","10160","10381","12","14","1072","9","53","53","-1","100","-1","-1","70","-1","49","4086125","1946947","-1","-1","4876422","1507545","","65","58","6","10492","107","4","1914","919","246","241","0","196","0","777","0","70","0","3","0","28","55","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","6","0","3","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","1","10","467","0","0","0","0","0","0","161","0","0","0","4","0","1","75","0","6","363","0","0","0","706","0","70","179","0","20889","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043324.0751","","","104.0.5112.97","104.0.5112.97","1662043334.0431","https://bangladesh.gov.bd/index.php","bangladesh.gov.bd","https://bangladesh.gov.bd","1013","34069","8633","8633.2999999999","","","surma.btcl.net.bd","android - chrome","Step_1","64052","http://www.bangladesh.gov.bd","13799","10368","11249","11249","11249","13799","13799","10848","1526","1611","7127","7168","7168","7170","7171","10836","10836","11096","35595","35595","35599","10158","10158","10159","10825","10381","10381","35727","10862","10862","10381","0.0409052439","0.0409052439","32033","597","41785","32033","32033","32033","11232","220901_Q9_N4","1","1","241752","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","https://bangladesh.gov.bd/sites/default/files/files/padma_bridge_countdown/padmabanner.jpeg","259505","266187","23","726301","2997495","19","4072504","543608","13","723475","4876422","66","4876422","0","0","0","0","0","0","0","0","0","275771","65","599678","220901_Q9_N4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1710","0","1710","14517","0","59995","0","12","12","0","0","1","11","0","0","0","1","34E5DDC5498171E4EF0630CDF091F046","0","0","0","0","http://www.bangladesh.gov.bd/president","1","","","","0","0","","","","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","33","0","0","1","1","3","0","","0","","167","0","","","","","","","","","","0","4","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0","0","4","0","","","","0","0","2","0","0","0","7","0","0","0","0","0","","","","","","","","","","","","","","1486","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043399.8623","","","104.0.5112.97","104.0.5112.97","1662043411.6176","","","","","","","","","","","android - chrome","Step_1","7934","http://www.bangladesh.gov.bd/president","0","0","0","0","0","0","0","0","30","55","1422","1446","1446","1452","1454","","","","","","","","","","","","","","","","","0","0","","","","","","","","220901_SA_N5","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","59995","1","59995","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","220901_SA_N5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"5033","0","5033","1369","0","0","0","1","1","0","0","0","1","0","0","0","1","53234991925048EB4DF4393CB8FDBCCF","0","0","0","0","http://www.pmo.gov.bd/","1","","","","0","0","","","","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","1","4","0","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","5027","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043420.0586","","","104.0.5112.97","104.0.5112.97","1662043430.3106","","","","","","","","","","","android - chrome","Step_1","10366","http://www.pmo.gov.bd/","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220901_CE_N6","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","220901_CE_N6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"3496","3496","5070","12391","11232","501749","501390","11","11","9","10","0","1","0","0","0","1","31CEDD2D3DED022FBBCEEF1550434A6F","3481","3483","3479","3480","http://www.boibd.org/","8","0","A3E78E468AC3E8DE657A5B3140E41A39","http://www.boibd.org/","1976","1822.6000000001","1837","1838","1838","2","0","859","100","100","100","-1","100","-1","-1","-1","-1","-1","503049","0","-1","-1","0","0","Cloudflare","3","3","0","51","1","0","124","53","8","24","0","16","0","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","33","0","0","0","0","0","0","10","0","0","0","0","0","","","0","0","1","","","0","","","","","","4678","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043441.1764","","","104.0.5112.97","104.0.5112.97","1662043452.6572","http://www.boibd.org/","www.boibd.org","http://www.boibd.org","40","3481","1822.6000000001","1823.1000000001","","","kim.ns.cloudflare.com","android - chrome","Step_1","12509","http://www.boibd.org/","2033","2033","2033","2033","2033","2033","2033","2033","14","39","862","912","912","918","919","1991","3493","3495","3495","3496","3498","1836","1837","1837","","1837","1837","","","1838","1838","0","0","","31","6783","3494","","","31","220901_24_N7","1","1","119151","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","","190136","2841","1","6720","473851","6","1322415","24698","2","151576","0","0","0","0","0","0","0","0","0","0","0","0","359","1","479","220901_24_N7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"748","0","748","1399","0","125","0","1","1","0","0","1","0","0","0","0","1","35D6F64C7CCEC4609D36C0381D857109","0","0","0","0","http://www.bangladeshonline.com/pb","1","","","","0","0","","","","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","0","14","0","0","0","0","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","734","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043466.7004","","","104.0.5112.97","104.0.5112.97","1662043477.228","","","","","","","","","","","android - chrome","Step_1","4988","http://www.bangladeshonline.com/pb","0","0","0","0","0","0","0","0","29","47","751","794","794","798","801","","","","","","","","","","","","","","","","","0","0","","","","","","","","220901_R8_N8","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","125","1","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220901_R8_N8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"266","0","266","1399","0","0","0","1","1","0","0","0","1","0","0","0","1","C0BEF62EA5C5ABEB835ABC5A7DA602F8","0","0","0","0","http://www.epzbangladesh.org.bd/","1","","","","0","0","","","","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","0","8","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","257","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043482.6922","","","104.0.5112.97","104.0.5112.97","1662043493.173","","","","","","","","","","","android - chrome","Step_1","5069","http://www.epzbangladesh.org.bd/","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220901_3N_N9","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","220901_3N_N9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"570","0","570","1369","0","0","0","1","1","0","0","0","1","0","0","0","1","C5118F22C2708EE73CF80E18154B1BE0","0","0","0","0","http://www.ssf.gov.bd/","1","","","","0","0","","","","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","0","0","0","5","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","564","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043498.6824","","","104.0.5112.97","104.0.5112.97","1662043509.1306","","","","","","","","","","","android - chrome","Step_1","9414","http://www.ssf.gov.bd/","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220901_WE_NA","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220901_WE_NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"17236","17236","27407","265505","197562","10539729","10537363","138","138","115","123","0","15","0","0","0","1","6EB82E4AA837C9CA4A001126ADC1833C","17207","17211","5392","5618","http://www.ngoab.gov.bd/","23","0","86652D2A6E8AA56C408880AC65F7461E","http://www.ngoab.gov.bd/","5391","4555.3","4585","4585","4846","14","14","2375","21","60","53","-1","100","-1","-1","37","-1","47","4278797","2039178","-1","-1","3372262","2127200","","148","50","8","6862","85","2","1775","701","155","275","0","251","0","591","0","12","0","1","0","30","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","7","0","1","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","20","313","4","0","2","2","0","0","104","0","0","0","0","0","1","50","0","16","522","","0","1","418","","46","102","0","14812","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043519.1512","","","104.0.5112.97","104.0.5112.97","1662043529.4597","http://www.ngoab.gov.bd/","www.ngoab.gov.bd","http://www.ngoab.gov.bd","680","17207","4555.3","4555.4","","","ns1.bcc.gov.bd","android - chrome","Step_1","48909","http://www.ngoab.gov.bd/","8017","4700","5369","5834","5834","7984","8017","5121","29","53","2434","2471","2471","2476","2479","5420","5421","5647","17236","17236","17240","4584","4584","4584","8023","4585","4845","22783","5380","5380","4846","0.3287858769","0.3220897944","22784","618","30960","22784","22784","22784","7613","220901_NV_NB","1","1","421050","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","http://www.ngoab.gov.bd/sites/default/files/files/padma_bridge_countdown/padmabanner.jpeg","709061","168030","16","425767","3394444","31","5155981","560504","16","736470","3372588","34","3372588","0","0","0","0","0","0","0","0","0","3043013","40","3223056","220901_NV_NB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"26503","26503","26794","254529","253052","5749487","5748337","139","139","138","118","7","14","0","0","0","1","01429BCDA8DA2D5FB3B9AF6F13ACBF77","26473","26479","5290","5598","http://www.cabinet.gov.bd/","26","0","A5C072E8B711AD17C8DADB2D7EA41755","http://www.cabinet.gov.bd/","5289","4132.1","4167","4168","4446","14","14","1512","20","58","51","-1","100","-1","-1","97","-1","0","4028281","1975699","-1","-1","1621316","52398","","196","79","5","7876","106","2","1567","609","136","267","0","293","0","648","7","0","0","19","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","308","2","0","2","2","0","0","103","0","0","0","0","0","0","45","0","11","389","","2","1","378","0","49","96","0","13554","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043580.1051","","","104.0.5112.97","104.0.5112.97","1662043590.8388","http://www.cabinet.gov.bd/","www.cabinet.gov.bd","http://www.cabinet.gov.bd","883","26473","4132.1","4137.5","","","ns1.bcc.gov.bd","android - chrome","Step_1","52402","http://www.cabinet.gov.bd/","23034","4433","5817","5817","22384","23034","23034","7472","30","54","1532","1555","1555","1559","1563","5319","5319","5627","26503","26503","26508","4161","4167","4167","23018","4445","4445","19123","4168","4168","4446","0.407763921","0.1869141407","19123","665","30380","24919","19123","19123","8151","220901_99_NC","1","1","227414","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","http://www.cabinet.gov.bd/themes/responsive_npf/img/logo/logo.png","230016","256935","25","819044","3147434","21","4674277","569131","17","775581","1621316","37","1621316","0","0","0","0","0","0","0","0","0","153521","38","333566","220901_99_NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2487","0","2487","1381","0","0","0","1","1","0","0","0","1","0","0","0","1","A74B173983F45272F8E5ABBC88706A4C","0","0","0","0","http://www.dcdhaka.gov.bd/","1","","","","0","0","","","","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","1","0","0","11","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2475","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662043645.0052","","","104.0.5112.97","104.0.5112.97","1662043657.9561","","","","","","","","","","","android - chrome","Step_1","8593","http://www.dcdhaka.gov.bd/","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220901_56_ND","1","1","","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","220901_56_ND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
