"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","start_epoch","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","domInteractive","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.MarkDOMContent","cpu.ParseAuthorStyleSheet","cpu.UpdateLayoutTree","cpu.Layout","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.Paint","cpu.largestContentfulPaint::Candidate","cpu.FunctionCall","cpu.HitTest","cpu.MarkLoad","cpu.MinorGC","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.XHRReadyStateChange","cpu.TimerFire","cpu.XHRLoad","cpu.Idle","tester","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","LargestContentfulPaintType","chromeUserTiming.navigationStart","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstImagePaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstPaint","chromeUserTiming.LayoutShift","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestImagePaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","testID","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","wappalyzer_failed","smallImageCount","bigImageCount","maybeCaptcha","chromeUserTiming.markAsMainFrame","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.FireAnimationFrame","cpu.v8.produceCache","LargestContentfulPaintNodeType","LargestContentfulPaintImageURL","FirstInteractive","TimeToInteractive","FirstCPUIdle","cpu.FireIdleCallback","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.V8.CheckMemoryPressure","chromeUserTiming.InteractiveTime","cpu.ScrollLayer","userTime.TieStart","userTime.TieEnd","userTimingMeasure.TieLabs Custom JS","userTime","userTime.addthis.render_toolbox","userTime.addthis.render_layers_thankyou","userTime.addthis.render_layers_followtoolbox","userTime.addthis.render_layers_sharedock",
"803","0","803","1333","0","0","0","1","1","0","0","0","1","0","0","0","1","0","B8FD8BE4E7BA6CE8657E9BAC0A6AD84A","0","0","1367","1367","http://gnhr.gov.gh/","1","","","","1367","0","","","","0","","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","803","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801589.7567","","","","","","","","","","","android - chrome","Step_1","16846","0","0","0","0","0","0","0","0","","1361","","","30","1490","1403","1403","1405","1406","1366","1367","1367","","","","","","","1367","","","","","","0","0","","","","","1","1","","","0","0","0","0","0","220412_6B_BE","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","220412_6B_BE","","","","","1404","","","","","","","","","","","","","","","","","","","","","","",
"22250","22250","24361","105821","103005","7158428","7115705","77","77","75","77","0","0","0","0","0","1","0","AE6962FEE0C1E71CE4404E5DFD693ACA","22249","23028","17563","17678","https://www.sltf.gov.gh/","8","0","E742B8E96D69673B5B03ECD23179E69F","https://www.sltf.gov.gh/","17563","13719.700000001","13720","15387","14201","7292","1902","11","12","27","-1","100","-1","-1","100","-1","0","3831494","2814208","-1","-1","2518285","0","","1143","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","791","420","358","0","800","2667","1837","0","39","300","0","1540","64","0","0","0","0","0","2","0","0","50","0","0","0","0","0","","","61","","14252","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801628.0576","https://www.sltf.gov.gh/","www.sltf.gov.gh","https://www.sltf.gov.gh","1094","22249","13719.700000001","13719.700000001","","","ns.dns.br","android - chrome","Step_1","44443","23378","23378","5742","19427","22401","22401","22510","22710","background-image","0","","","30","7455","7352","7352","7357","7360","17563","17563","17678","14201","14201","15387","13719","13719","23103","22249","22249","23028","13719","22372","22372","0.0933752003","0.0933536245","0","27332","23132","0","1","1","419381","475712","0","0","0","0","0","220412_42_BF","355797","1","355797","816336","30","816336","1770210","22","1914417","2518285","11","2518285","0","0","0","1697800","13","1697800","0","0","0","0","0","0","220412_42_BF","","","","","","0","0","","DIV","https://www.sltf.gov.gh/wp-content/uploads/2021/07/students-studying-together-full-shot.jpg","17678","17678","17678","","","","","","","","","","","","","","",
"22375","22375","25012","246716","238372","4051721","3344211","135","135","131","133","0","2","0","0","0","1","0","AD687C2593B3029609CAAB955039CFC2","22375","22831","16497","16836","http://www.cagd.gov.gh/","10","1","688FFC64C24C747A98152F591675AD58-1","https://www.cagd.gov.gh/","16494","11132","11132","12693","11132","6725","830","97","11","91","-1","100","-1","-1","92","-1","6","1004207","94958","-1","-1","2758262","230384","","992","0","1","0","0","0","25","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","946","829","503","0","812","3540","1134","0","123","68","0","1460","43","0","0","0","0","0","0","0","0","50","0","0","0","1","0","","","69","","14208","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801693.1036","https://www.cagd.gov.gh/","www.cagd.gov.gh","https://www.cagd.gov.gh","1319","22365","11132","11132","eaghana.com","","dns3.supremepanel.com","android - chrome","Step_1","47346","28740","28740","5642","25008","28571","28740","28740","28740","image","0","34","1948","1948","6822","6844","6844","6850","6853","16494","16497","16835","11132","11132","12692","11132","11132","18125","22365","22375","22831","25882","12692","12692","0.1365393504","0.1348970188","0","28553","25822","0","1","1","221562","213687","0","0","0","0","0","220412_AT_BG","49996","3","279438","651954","51","1855372","301151","47","2390346","2758262","24","2758262","0","0","0","290236","8","290236","0","0","0","122","2","116","220412_AT_BG","","","","","","0","184","","IMG","https://www.cagd.gov.gh/wp-content/uploads/2020/03/cagd-logo.png","16836","16836","16836","","","","","","","","","","","","","","",
"21520","21520","24262","65708","64528","8148885","7949498","58","58","57","57","1","0","0","0","0","1","0","3F18912E4F53598299A98E0D81E83B5D","21519","21602","12801","13126","http://www.scholarships.gov.gh/","10","0","7F1FCB0CFA4155D592CE05B50705B48E","http://www.scholarships.gov.gh/","12800","11803.1","11803","16659","11976","4634","","20","2","23","-1","100","-1","-1","32","-1","0","1472137","1141573","-1","-1","6433468","4386966","","163","0","7","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","297","449","225","0","129","277","235","1","127","59","0","1339","29","0","0","0","0","0","0","0","0","41","0","0","0","0","0","","0","231","0","20046","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801761.4419","http://www.scholarships.gov.gh/","www.scholarships.gov.gh","http://www.scholarships.gov.gh","574","21519","11803.1","11803.1","app.isd.gov.gh","","ns1.nita.gov.gh","android - chrome","Step_1","38896","24944","17380","5263","12516","13381","13381","13381","17380","image","0","","","25","4669","4711","4711","4720","4721","12800","12800","13125","11975","11803","16659","11803","11803","16574","21519","21519","21602","11803","16752","16752","0.3665784432","0.2854588973","0","25213","21603","0","1","1","415166","470774","0","0","0","0","0","220412_2T_BH","9195","2","43091","1060795","18","1076430","402718","6","402718","6433468","19","6433468","0","0","0","242673","12","242673","0","0","0","36","1","16","220412_2T_BH","","","","","","0","561","","IMG","http://scholarships.gov.gh/assets/schorlarshipghana/images/Scholarship_logo.png","13126","13126","13126","27","","","","","","","","","","","","","",
"20478","20478","20989","52585","50562","211715","210501","29","29","28","26","1","2","0","0","0","1","0","140FD8B59C9735E3873297C967308C5D","20477","20478","10932","10932","https://egovonline.gegov.gov.gh/EghanaWeb/GRAHome/eghana.portal","8","0","10DF31BF637180D14DD7354C62F63923","https://egovonline.gegov.gov.gh/EghanaWeb/GRAHome/eghana.portal","10931","10324.1","10324","11044","10324","7132","4337","0","5","47","-1","100","-1","-1","46","-1","0","55299","29643","-1","-1","145499","79718","","26","0","10","0","1","0","19","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","304","164","89","0","10","164","66","1","2","57","0","123","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","","","19","","19923","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801819.9313","https://egovonline.gegov.gov.gh/EghanaWeb/GRAHome/eghana.portal","egovonline.gegov.gov.gh","https://egovonline.gegov.gov.gh","216","20477","10324.1","10324.1","","","ns2648.ztomy.com","android - chrome","Step_1","38599","12141","12141","4594","10967","11917","11917","11917","12141","background-image","0","","","27","7159","7216","7216","7232","7235","10931","10932","10932","10324","10324","11043","10324","10324","10706","20477","20477","20477","10750","11831","11831","9.24209E-5","9.24209E-5","0","20478","17698","0","1","1","15278","15772","0","0","0","0","0","220412_3N_BJ","20754","1","20754","24079","4","49045","20109","8","20109","145499","12","145499","0","0","0","0","0","0","0","0","0","60","3","40","220412_3N_BJ","","","","","","0","","0","DIV","https://egovonline.gegov.gov.gh/EghanaWeb/GRAHome/images/home-banner.jpg","10932","10932","10932","","","","","","","","","","","","","","",
"19487","19487","20699","63149","61735","1310170","1295893","48","48","47","47","0","1","0","0","0","1","0","8DE9132FCAA704E7D74C8559D92B7C41","19486","19496","17256","18151","http://fairwages.gov.gh/","10","1","46658B9066C4C327E56E52ABD2A89B43-1","https://fairwages.gov.gh/","17255","17314.199999999","17314","17314","17314","9320","2330","4","7","27","-1","100","-1","-1","90","-1","8","1085686","795945","-1","-1","198742","21106","","85","0","1","0","0","0","42","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","15","0","564","329","90","0","232","532","137","0","11","77","0","669","1","0","0","0","0","0","0","0","0","24","0","0","0","0","0","","","14","","17861","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801879.1448","https://fairwages.gov.gh/","fairwages.gov.gh","https://fairwages.gov.gh","276","19486","17314.199999999","17314.199999999","mail.fic.gov.gh","","ns1.nic.gh","android - chrome","Step_1","37835","20133","20133","5617","18806","20103","20103","20103","20133","image","0","28","2341","2341","9430","9519","9519","9529","9532","17255","17256","18151","17314","17314","17314","17314","17314","","19486","19486","19496","17314","17314","17314","0","0","0","20174","18952","0","1","1","115139","127460","0","0","0","0","0","220412_04_BK","51775","2","51775","629387","17","629387","410506","20","465046","198742","7","198742","0","0","0","19724","1","19724","0","0","0","36","1","16","220412_04_BK","","","","","","","","","","","18151","18151","18151","","","","","","","","","","","","","","",
"9616","9616","10534","21455","19828","486153","470473","16","16","14","14","0","2","0","0","0","1","0","72AD8007230BE12F6774313CA68F2178","9616","9618","8768","8771","http://gogpayslip.com/","7","2","38E6E73129A0261EDF5E2997EC5BDEA2-2","https://gogpayslip.com/index.php?action=login","8767","8164.0999999996","8164","8651","8164","5932","","90","0","51","-1","100","-1","-1","100","-1","0","448779","222105","-1","-1","40194","0","","117","0","1","0","21","0","4","2","5","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","8","","0","0","8","0","0","0","0","0","0","0","0","0","0","2","0","0","25","0","176","135","81","0","121","275","158","0","4","40","0","183","1","0","0","0","0","0","2","0","2","8","0","0","0","0","0","","","1","","9147","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801936.6468","https://gogpayslip.com/index.php?action=login","gogpayslip.com","https://gogpayslip.com","97","9616","8164.0999999996","8164.0999999996","","","ns77.domaincontrol.com","android - chrome","Step_1","24376","10689","10689","6539","9334","10689","10689","10689","10689","text","0","34","5498","5498","5935","5998","5998","6002","6004","8767","8768","8771","8164","8164","8650","8164","8164","8558","9615","9615","9618","9029","9029","8650","0.0318274223","0.0318274223","138","9821","9751","535","1","1","105639","127707","0","0","0","0","0","220412_XZ_BM","2641","2","7617","81646","3","257317","52620","4","276693","349122","4","349122","0","0","0","0","0","0","0","0","0","124","3","92","220412_XZ_BM","","","","","","0","","","DIV","","","","","","","","","","","","","","","","","","",
"23245","23245","26858","220251","208417","5729688","5516701","136","136","131","135","0","1","0","0","0","1","0","499FE95644A6475813370F46DCE84DA4","23245","23456","13431","13451","https://www.parliament.gh/","17","0","D78C379E7925D08D28FB48C1354C1C2F","https://www.parliament.gh/","13430","12286.300000001","12286","12286","13789","7531","3427","50","63","71","-1","100","-1","-1","85","-1","67","2518988","735408","-1","-1","3058304","470651","","245","0","39","0","0","0","56","7","4","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","7","0","0","0","0","0","127","3","1339","2301","338","0","114","482","743","0","47","115","0","1377","14","0","1","0","1","1","3","0","0","58","0","0","0","0","0","0","18","55","0","19334","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649801982.0997","https://www.parliament.gh/","www.parliament.gh","https://www.parliament.gh","1670","23244","12286.300000001","12286.300000001","server.parliament.gh","","ns2.nita.gov.gh","android - chrome","Step_1","50997","28103","28103","5303","15727","20113","21146","27904","28015","text","0","","","50","7614","7601","7601","7608","7612","13430","13431","13451","13789","12286","12286","12286","12286","13812","23244","23245","23456","13789","13789","15119","0.0483568211","0.0483568211","0","31627","27646","0","1","1","296460","351069","0","0","0","0","0","220412_WY_BN","268514","8","620049","1764885","51","4791139","183373","22","319937","3098374","44","3098338","0","0","0","97264","3","97264","317096","6","317096","182","2","198","220412_WY_BN","","","","","","1","12","0","P","","13451","13451","13451","","","","","","","","","","","","","","",
"22224","22224","23973","95762","87097","1704009","1693089","54","54","50","54","0","0","0","0","0","1","0","B44DF2F6D41454EBC610E1BDA5C22328","22224","22272","15222","15229","https://websiteghana.com/ghana-police-service-recruitment/","8","0","AF8772F043C55BB55671E2FE1F3838EB","https://websiteghana.com/ghana-police-service-recruitment/","15221","12989.199999999","12989","14010","12989","6909","2894","10","29","34","-1","100","-1","-1","58","-1","65","1481034","984018","-1","-1","139287","59618","","747","0","1","0","0","0","44","0","1","0","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","1","761","580","231","0","275","1095","1803","0","223","303","0","408","59","0","1","0","1","1","0","0","0","24","0","0","0","0","0","","10","26","0","17157","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649802053.9679","https://websiteghana.com/ghana-police-service-recruitment/","websiteghana.com","https://websiteghana.com","1479","22221","12989.199999999","12989.199999999","vmi752105.contaboserver.net","","ns2.websiteghana.com","android - chrome","Step_1","41169","15307","15307","5525","13534","15307","15307","15307","15307","background-image","0","","","24","6957","6981","6981","6984","6986","15220","15222","15228","12989","12989","14009","12989","12989","14962","22220","22223","22271","12989","15303","15303","0.000695549","0.000695549","1148","28250","23317","4290","1","1","99859","110551","0","0","0","0","0","220412_N8_BP","53251","2","429736","666158","22","985690","745352","15","821843","139287","5","139287","0","0","0","99916","3","99916","0","0","0","45","7","25","220412_N8_BP","","","","","","","166","8","DIV","https://websiteghana.com/wp-content/themes/seosight/img/pattern-bg-gray.jpg","","","","","","","","","","","","","","","","","",
"20620","20620","24775","128442","119151","7222829","6630437","89","89","83","88","0","1","0","0","0","1","0","06BC41F04DAEC48FEA2529EC934D518C","20620","21057","18151","18276","http://www.gra.gov.gh","13","1","9ACCC67EA69576533D0CC92372BCDABB-1","https://gra.gov.gh/","16259","12553.300000001","12553","14962","","7048","1173","82","16","31","-1","100","-1","-1","77","-1","7","2420636","1677849","-1","-1","4503316","1066130","","930","0","2","0","0","0","34","0","4","0","0","0","0","2","2","0","0","0","0","32","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","2","1","1","10","1","1512","1023","355","0","274","1170","1370","0","70","440","0","1333","8","0","0","0","0","0","2","0","0","29","0","0","0","0","0","","8","39","0","15989","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649802116.0944","https://gra.gov.gh/","gra.gov.gh","https://gra.gov.gh","1619","20617","12553.300000001","12553.300000001","dhcp2105.nita.gov.gh","","ns.dns.br","android - chrome","Step_1","46757","25101","25101","5526","22839","25101","25101","25101","25101","background-image","0","25","2020","2020","7152","7165","7165","7170","7172","16258","18150","18275","","12553","14961","12553","12553","24989","20617","20619","21056","13583","25462","25462","0.7022515106","0.4598327979","0","27903","24757","0","1","1","407447","488537","0","0","0","0","0","220412_XF_BQ","173314","2","173314","1503409","24","1989391","745626","15","809998","4503316","37","4503316","0","0","0","296988","7","296988","0","0","0","176","4","116","220412_XF_BQ","","","","","","0","106","","RS-SBG","https://gra.gov.gh/wp-content/uploads/2022/03/banner-Scan-to-file-scaled.jpg","18276","18276","18276","","0","","","","","","","","","","","","",
"10904","10904","22718","98852","43137","704960","88525","67","67","31","62","4","1","0","0","0","1","0","BF3236F83E3715C57DD38C757A10F584","2690","2690","1686","1686","http://www.iat.edu.gh","2","1","D7EB57A4B99B59AE25436C678E4A8C2E-1","https://www.iat.edu.gh/","1685","2427.0999999996","10641","10641","10641","7770","1261","100","0","100","-1","100","-1","-1","84","-1","0","123607","0","-1","-1","561029","94985","","144","0","1","0","15","0","6","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","75","1","68","146","70","0","13","139","149","0","107","69","0","2997","23","0","0","0","0","0","0","2","0","5","0","0","0","0","0","","","1582","","16749","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649802184.0128","https://www.iat.edu.gh/phone/index.html","www.iat.edu.gh","https://www.iat.edu.gh","262","2689","2427.0999999996","2427.0999999996","server266-3.web-hosting.com","","dns1.namecheaphosting.com","android - chrome","Step_1","39281","24814","23668","5311","16092","22383","22821","23248","23668","image","8213","39","4181","8232","9001","9080","9080","9108","9114","9898","9899","9899","10640","10640","10640","10640","10640","24749","10903","10903","10904","12846","13164","13164","0.4456559978","0.2655066769","0","25106","16678","0","1","1","47160","28246","0","0","0","0","0","220412_CS_BR","19209","6","95542","105516","12","293350","12346","5","63822","566651","43","594634","0","0","0","0","0","0","0","0","0","0","0","0","220412_CS_BR","","","","","","","350","","IMG","https://www.iat.edu.gh/images/1-crop-u29875.jpg?crc=3913902473","5311","5311","5311","","","","","16791","","","","","","","","","",
"28287","28287","30036","95071","93438","3642513","3576522","63","63","61","61","0","2","0","0","0","1","0","C2DB7B0AFCB643B320AFF446C4FC1E5D","28287","28340","22309","24809","http://www.fic.gov.gh","9","1","5955C7FF8A04228DD1F61809C61CCB41-1","https://www.fic.gov.gh/","22309","25164.4","25164","25164","","15666","9525","9","12","20","-1","100","-1","-1","99","-1","75","1384852","1117040","-1","-1","1975807","34958","","715","0","6","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69","0","135","240","98","0","342","1032","1300","0","25","219","0","791","4","0","0","0","0","0","2","0","0","17","0","0","0","0","0","","","146","","24866","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649802243.9707","https://www.fic.gov.gh/","www.fic.gov.gh","https://www.fic.gov.gh","606","28287","25164.4","25164.4","gtarcc.gov.gh","","ns3.nita.gov.gh","android - chrome","Step_1","64188","31796","31796","5661","26182","31796","31796","31796","31796","background-image","0","34","3402","3402","15732","17385","17385","17393","17396","22308","22309","24808","","25836","25164","25164","25164","27806","28286","28286","28339","25836","28807","28807","0.1352194842","0.1352194842","0","32933","28796","0","1","1","253480","283378","0","0","0","0","0","220412_K7_BS","75388","2","75388","432817","14","432817","878807","16","933207","1978074","22","1978074","0","0","0","276888","6","276888","0","1","0","539","2","519","220412_K7_BS","","","","","","0","7","","DIV","https://www.fic.gov.gh/images/2022/02/10/36th.jpg","24809","24809","24809","","","","","","","","","","","","","","",
