"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","firstImagePaint","firstMeaningfulPaint","domInteractive","renderBlockingCSS","renderBlockingJS","TTFB","basePageSSLTime","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.PrePaint","cpu.Paint","cpu.FireAnimationFrame","cpu.FunctionCall","cpu.EventDispatch","cpu.CommitLoad","cpu.ResourceFetcher::requestResource","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.UpdateLayoutTree","cpu.Layout","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EPILOGUE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.ParseAuthorStyleSheet","cpu.MarkDOMContent","cpu.MarkLoad","cpu.IntersectionObserverController::computeIntersections","cpu.largestContentfulPaint::Candidate","cpu.HitTest","cpu.TimerFire","cpu.Idle","tester","start_epoch","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","testUrl","lastVisualChange","render","visualComplete85","visualComplete90","visualComplete95","visualComplete99","visualComplete","SpeedIndex","chromeUserTiming.navigationStart","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.firstImagePaint","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestImagePaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.LargestTextPaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","testID","run","step","effectiveBps","domTime","aft","titleTime","domLoading","server_rtt","error","edge-processed","LargestContentfulPaintType","LargestContentfulPaintNodeType","effectiveBpsDoc","smallImageCount","bigImageCount","maybeCaptcha","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","cpu.ResourceChangePriority","cpu.XHRReadyStateChange","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.V8.GC_MC_INCREMENTAL_LAYOUT_CHANGE","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_CLIENT_HEAPS","cpu.V8.GC_MC_MARK_RETAIN_MAPS","cpu.V8.GC_MC_MARK_FULL_CLOSURE_PARALLEL","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_FULL_CLOSURE_PARALLEL_JOIN","cpu.V8.GC_MC_MARK_FULL_CLOSURE","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_FORWARDING_TABLE","cpu.V8.GC_MC_CLEAR_EXTERNAL_STRING_TABLE","cpu.V8.GC_MC_CLEAR_WEAK_GLOBAL_HANDLES","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_CLEAR_JOIN_JOB","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_CLIENT_HEAPS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.XHRLoad","FirstInteractive","TimeToInteractive","FirstCPUIdle","cpu.ResourceFetcher::PrintPreloadMismatch","cpu.V8.GC_MC_INCREMENTAL_SWEEPING","cpu.ResourceFetcher::WarnUnusedPreloads","LargestContentfulPaintImageURL","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.FireIdleCallback","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.v8.produceCache","chromeUserTiming.InteractiveTime","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","chromeUserTiming.markAsMainFrame","wappalyzer_failed","cpu.ScrollLayer","userTime.addthis.render_toolbox","userTime","cpu.v8.compileModule","cpu.v8.evaluateModule","axe_failed","userTimingMeasure.Next.js-before-hydration","userTimingMeasure.Next.js-hydration",
"6254","6254","6776","46503","44279","911337","893978","25","25","24","24","0","1","0","0","0","1","AA667D94ADF10B6444B9F3D5B90C79CB","6224","6226","4286","4682","http://www.rapportiparlamento.gov.it/it/","8","1","E9EFB1DCDE405E43059DF4CB0977A16D-1","https://www.rapportiparlamento.gov.it/it/","3880.200000003","3911","3912","4045","4286","3","3","1931","425","38","0","81","-1","100","-1","-1","84","-1","0","415223","82601","-1","-1","351031","56589","","49","16","1","446","29","0","168","303","51","47","132","228","0","0","0","0","0","0","0","0","1","0","17","1","0","0","0","0","0","0","0","0","0","155","0","0","2","0","1","0","5128","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101202.6017","","","104.0.5112.97","104.0.5112.97","1662101217.3002","https://www.rapportiparlamento.gov.it/it/","www.rapportiparlamento.gov.it","https://www.rapportiparlamento.gov.it","348","6223","3880.200000003","3880.3999999985","ip-addr-249.12.palazzochigi.it","","ammi1.finanze.it","android - chrome","Step_1","20401","http://www.rapportiparlamento.gov.it/it/","5101","4033","4769","4769","4769","4769","5101","4565","30","60","804","804","1992","2029","2029","2036","2039","3910","3910","3911","3911","4045","5083","4316","4317","4712","6254","6254","6257","3912","4779","4779","0.581847409","0.581847409","347","9862","5937","507","220901_9P_W0","1","1","188098","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","206795","0","1","0","6646","1","32034","282503","5","696655","67815","3","332881","409014","10","409014","0","0","0","145000","4","145000","0","0","0","359","2","479","220901_9P_W0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"11119","11119","12495","66605","64174","2048095","2030736","33","33","32","32","0","1","0","0","0","1","68AE19F926CFFD19D8F6A53F7028C3D5","11096","11099","5471","5868","http://www.riformeistituzionali.gov.it/it/","10","1","7B3B819DA45C41949BC06B8175BE8FDA-1","https://www.riformeistituzionali.gov.it/it/","4354.6000000015","4378","4579","4579","5470","3","3","2339","429","41","10","83","-1","100","-1","-1","97","-1","0","462609","82601","-1","-1","1430747","52728","","90","33","1","461","33","0","209","579","53","53","230","317","1","0","0","0","0","0","1","0","1","0","17","1","1","0","0","0","0","0","0","0","0","116","0","0","6","0","2","4","10260","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101238.7622","","","104.0.5112.97","104.0.5112.97","1662101253.239","https://www.riformeistituzionali.gov.it/it/","www.riformeistituzionali.gov.it","https://www.riformeistituzionali.gov.it","395","11096","4354.6000000015","4354.799999997","ip-addr-249.12.palazzochigi.it","","ammi2.finanze.it","android - chrome","Step_1","27606","http://www.riformeistituzionali.gov.it/it/","6551","4566","6083","6083","6083","6083","6350","5752","23","47","803","803","2421","2459","2459","2463","2467","4377","4377","4579","4378","4579","6341","5493","5493","5891","11118","11119","11122","4579","6563","6563","0.5199598876","0.5199598876","349","15555","6520","717","220901_24_W1","1","1","201663","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","P","231291","0","2","0","7565","1","37253","328969","7","810161","67815","3","332881","1488730","13","1488730","0","0","0","154652","5","154652","0","0","0","364","4","484","220901_24_W1","0","1","0","0","1","0","1","3","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","1","8","6520","6520","6520","","","","","","","","","","","","","","","","","","","","",
"6753","6753","7289","44885","37826","472225","467401","21","21","18","21","0","0","0","0","0","1","1CD3C9CA5C91D26724EC90330C294AF9","6737","6756","4216","4264","https://innovazione.gov.it","7","0","9B4085C9B5BD6633FC856E02D9F42892","https://innovazione.gov.it/","4025","4041","4041","4041","4216","1","0","1066","413","16","95","100","-1","100","-1","-1","94","-1","91","350819","0","-1","-1","50223","3341","Fastly","27","8","5","160","9","0","206","520","38","43","254","94","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","0","597","0","0","1","0","10","3","5249","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101282.949","","","104.0.5112.97","104.0.5112.97","1662101297.6541","https://innovazione.gov.it/","innovazione.gov.it","https://innovazione.gov.it","797","6737","4025","4025","cdn-185-199-109-153.github.com","","ashley.ns.cloudflare.com","android - chrome","Step_1","25903","https://innovazione.gov.it","4016","4016","4016","4016","4016","4016","4016","4016","16","","","48","1133","1156","1156","1163","1165","4041","4041","4041","4041","4041","","4232","4233","4280","6753","6753","6772","5075","5075","4041","0","0","140","10346","6524","159","220901_CQ_W2","1","1","75883","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","82187","4","0","0","13263","1","82510","176735","3","571201","128427","1","1483558","82128","8","136800","0","0","0","71052","4","71052","0","0","0","620","4","1058","220901_CQ_W2","","1","1","0","1","0","5","4","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","2","0","0","0","0","0","0","0","25","","0","","","","0","1","0","https://assets.innovazione.gov.it/1659089848-img_1355.jpg?w=700&h=400&fit=crop&auto=compress","","","","","","","","","","","","","","","","",
"12093","12093","15322","151379","137517","4994943","4892779","67","67","62","65","0","2","0","0","0","1","19FEBA1836F6EC6463F877E284F0C822","12076","12080","7547","7785","http://www.funzionepubblica.gov.it/","9","1","C2C72EAAEC40F1297DAB20A4AB4AB4F6-1","https://www.funzionepubblica.gov.it/","5268.599999994","5399","6843","5400","7547","6","7","3940","622","88","30","41","-1","100","-1","-1","55","-1","3","3508065","2087373","-1","-1","1444657","662100","","328","41","0","2326","13","0","240","906","268","126","256","1007","0","1","0","0","0","0","2","0","0","1","72","0","0","0","0","0","0","0","0","0","0","170","0","0","12","0","8","50","9297","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101324.6329","","","104.0.5112.97","104.0.5112.97","1662101339.3683","https://www.funzionepubblica.gov.it/","www.funzionepubblica.gov.it","https://www.funzionepubblica.gov.it","565","12076","5268.599999994","5382.5","www.funzionepubblica.gov.it","","ammi2.finanze.it","android - chrome","Step_1","36089","http://www.funzionepubblica.gov.it/","8234","5583","6834","6834","6834","6834","8234","6185","16","40","756","756","3957","3986","3986","3990","3991","5284","5398","6842","5285","5399","8170","7563","7564","7801","12092","12093","12097","6843","6843","5592","0.2586195284","0.2552153261","638","19106","15160","3017","220901_BQ_W3","1","1","438845","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","600120","12","4","0","95802","4","132778","2906446","13","4087168","413186","7","628610","1506826","29","1506826","0","0","0","41876","4","41876","0","0","0","30807","10","66915","220901_BQ_W3","0","128","20","0","3","0","5","0","","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","","0","0","0","0","1","0","0","1","0","1","","","","","1","","https://www.funzionepubblica.gov.it/sites/funzionepubblica.gov.it/files/styles/primo_piano_thumb/public/field/image/pacentodiecielode_3_0.jpeg?itok=mwrgvOpa","0","23","0","","","","","","","","","","","","","",
"6395","6395","6691","112113","107731","3588728","3588099","56","56","54","52","2","2","0","0","0","1","CAC4A5121696FD41A9984AEBA64FDB75","6368","6373","3950","4016","http://www.affariregionali.it/","14","1","0489BDD0C553ACBA861A8691D80AE0B9-1","https://www.affariregionali.it/","3563","3628","4579","3779","3950","9","2","1938","421","44","24","100","-1","100","-1","-1","83","-1","0","142838","0","-1","-1","3386657","604126","","131","48","0","127","9","0","276","377","24","75","71","262","0","0","0","0","0","0","0","0","0","1","12","0","0","0","0","0","0","1","0","0","0","103","0","0","20","0","1","","5137","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101377.3932","","","104.0.5112.97","104.0.5112.97","1662101392.4259","https://www.affariregionali.it/","www.affariregionali.it","https://www.affariregionali.it","468","6368","3563","3601.200000003","lbftp.palazzochigi.it","","ns.iunet.it","android - chrome","Step_1","24779","http://www.affariregionali.it/","4667","3750","4667","4667","4667","4667","4667","4154","27","65","644","644","2010","2034","2034","2041","2043","3589","3627","4579","3589","3778","4617","3977","3977","4042","6394","6395","6400","4696","4696","3962","0.3738436969","0.3738436969","153","9729","4454","201","220901_YS_W4","1","1","755044","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","image","IMG","805048","6","6","0","8793","3","33863","75826","5","201973","57815","9","249980","3386657","29","3386657","0","0","0","58920","4","58920","0","0","0","407","5","507","220901_YS_W4","0","3","0","0","0","0","6","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","4454","4454","4454","","1","","https://www.affariregionali.it/media/508453/green-communities.png?mode=pad&rnd=132975119150000000","","","","","","","","","","","","","","","","",
"7240","7240","7749","112396","109989","3158022","3140663","56","56","55","55","0","1","0","0","0","1","07CEBD64B96C900953172EF9207983AA","7217","7222","5028","5669","http://www.ministroperilsud.gov.it/it/","9","1","44C12FC511C9E4F6FDCFA9E8642B335D-1","https://www.ministroperilsud.gov.it/it/","3968.5","3991","4161","3992","5028","3","3","1930","410","69","4","83","-1","100","-1","-1","97","-1","0","468687","82601","-1","-1","2350843","75959","","155","26","0","513","33","0","197","734","60","125","304","659","0","0","0","0","0","0","0","8","1","3","25","1","0","0","0","0","0","0","0","0","0","151","0","0","17","0","2","0","4663","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101418.2863","","","104.0.5112.97","104.0.5112.97","1662101433.2083","https://www.ministroperilsud.gov.it/it/","www.ministroperilsud.gov.it","https://www.ministroperilsud.gov.it","855","7217","3968.5","3968.6999999955","ip-addr-249.12.palazzochigi.it","","ammi2.finanze.it","android - chrome","Step_1","29082","http://www.ministroperilsud.gov.it/it/","6233","4150","6233","6233","6233","6233","6233","5690","23","47","627","627","1987","2026","2026","2033","2035","3991","3991","4160","3991","3991","6116","5051","5051","5692","7240","7240","7245","6244","6244","5844","0.647157872","0.647157872","684","11209","7218","1653","220901_1V_W5","1","1","542708","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","591461","3","7","0","13643","1","85488","328969","7","810161","67815","3","332881","2408826","37","2408826","0","0","0","338408","5","338408","0","0","0","361","3","481","220901_1V_W5","0","2","14","0","1","0","1","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","2","","0","0","0","0","7","0","0","31","1","0","","","","","0","","https://www.ministroperilsud.gov.it/media/3100/splash-sito.png?anchor=center&mode=crop&width=2000&height=600&rnd=133023531690000000","","","","","","","","","","","","","","","","",
"7732","7732","7998","130614","128456","2266427","2249068","67","67","66","66","0","1","0","0","0","1","FA01F7E6116303BB03FF1402B8262BD8","7707","7709","4831","5338","http://www.giovani.gov.it/it/","8","1","C8581A98B75C755DB70AF223BF05586C-1","https://www.giovani.gov.it/it/","4014.5","4039","4041","4041","4830","3","3","1950","434","78","0","82","-1","100","-1","-1","89","-1","0","450949","82649","-1","-1","1670544","196460","","292","42","0","446","44","0","257","469","62","138","305","691","0","0","0","0","0","0","0","0","0","3","28","1","0","0","0","0","0","0","0","0","0","117","0","0","65","0","3","0","5034","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101464.3855","","","104.0.5112.97","104.0.5112.97","1662101479.2953","https://www.giovani.gov.it/it/","www.giovani.gov.it","https://www.giovani.gov.it","730","7707","4014.5","4014.6999999955","ip-addr-249.12.palazzochigi.it","","ammi1.finanze.it","android - chrome","Step_1","33316","http://www.giovani.gov.it/it/","6233","4185","6233","6233","6233","6233","6233","5563","25","47","635","635","2016","2049","2049","2057","2058","4039","4039","4040","4040","4040","5892","4855","4856","5362","7731","7732","7734","6246","6246","5479","0.6203787307","0.6203787307","458","11242","7698","1194","220901_4T_W6","1","1","374739","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","388977","0","2","0","15056","1","86390","309616","6","767912","67815","3","332881","1728581","51","1728581","0","0","0","145000","4","145000","0","0","0","359","2","479","220901_4T_W6","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://www.giovani.gov.it/media/1344/whatsapp-image-2021-06-24-at-100820.jpeg?center=0.40117994100294985,0.71119842829076618&mode=crop&width=2000&height=600&rnd=132690031600000000","","","","","","","","","","","","","","","","",
"6143","6143","7360","67675","58023","1680176","1629163","35","35","31","33","0","2","0","0","0","1","E980A360E25D1569709E78C411FE7D56","6128","6131","4638","5010","http://famiglia.governo.it/","12","2","1A2D96028D055B2610B49C92DAB27DBC-2","https://famiglia.governo.it/it/","3937.5","3953","4158","3954","4637","3","3","1990","","42","17","82","-1","100","-1","-1","91","-1","0","438230","82601","-1","-1","903444","85572","","98","26","1","406","17","0","205","440","45","76","280","406","0","0","0","0","0","0","1","0","4","1","23","1","0","0","0","0","0","0","0","0","0","102","0","0","15","0","10","0","5172","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101513.7595","","","104.0.5112.97","104.0.5112.97","1662101528.7123","https://famiglia.governo.it/it/","famiglia.governo.it","https://famiglia.governo.it","576","6127","3937.5","3937.8999999985","ip-addr-249.12.palazzochigi.it","","ns.iunet.it","android - chrome","Step_1","25150","http://famiglia.governo.it/","5916","4132","5099","5916","5916","5916","5916","5079","15","42","1692","1692","2050","2099","2099","2106","2109","3953","3953","4157","3953","3953","5630","4652","4653","5025","6143","6143","6146","5941","5941","5124","0.5674478848","0.5674478848","322","10413","6032","887","220901_N0_W7","1","1","312881","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","392285","0","2","0","9705","2","59229","302490","6","746860","67775","3","332881","961427","15","961427","0","0","0","338408","5","338408","0","0","0","371","4","491","220901_N0_W7","0","2","9","0","1","0","2","5","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","5","","0","0","0","0","","0","0","0","0","6","0","0","0","","0","","","","","0","","https://famiglia.governo.it/media/2605/happy-children-playing-together-outdoors-dancing-around-on-grass-enjoying-outdoor-activities-and-having-fun-in-park-kids-party-or-friendship-concept.jpg?anchor=center&mode=crop&width=2000&height=600&rnd=132847301940000000","","","","","","","","","","","","","","","","",
"7501","7501","7821","98418","94588","2075405","2022564","56","56","54","54","0","2","0","0","0","1","605D5F0A823C19678FEAFE212F725641","7474","7486","7154","7248","http://www.pariopportunita.gov.it/","11","1","E4E2B69580E53E88DFDE6516D70695F5-1","https://www.pariopportunita.gov.it/","5791","5819","6662","6012","6217","12","7","3205","619","17","18","49","-1","100","-1","-1","76","-1","37","1108831","567873","-1","-1","885249","215897","","44","33","0","219","13","0","227","546","90","72","81","173","0","0","0","0","0","0","1","0","0","0","25","0","0","0","0","0","0","0","0","0","0","91","0","0","2","0","13","0","6171","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101555.8622","","","104.0.5112.97","104.0.5112.97","1662101570.6289","https://www.pariopportunita.gov.it/","www.pariopportunita.gov.it","https://www.pariopportunita.gov.it","305","7473","5791","5791.1000000015","vs-pariop.pariopportunita.gov.it","","ammi2.finanze.it","android - chrome","Step_1","21922","http://www.pariopportunita.gov.it/","7500","5999","5999","5999","5999","6650","6650","6025","28","52","817","817","3214","3273","3273","3275","3276","5818","5818","6662","5819","6011","6568","6244","7182","7275","7501","7501","7513","6662","6012","6012","0.0415144269","0.0415144269","104","10967","7430","123","220901_0F_W8","1","1","449611","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","text","SPAN","470801","3","3","0","37638","1","37638","690936","17","1351297","323554","13","353227","986410","19","986410","0","0","0","36472","3","36472","0","0","0","395","3","495","220901_0F_W8","0","","11","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","0","","","","","","","","","","","","","","","","","","",
"6431","6431","7039","39843","37667","3201974","3184615","22","22","21","20","0","2","0","0","0","1","F072A2D674D52C009BECAFF4D0C6A423","6411","6413","4548","4804","http://disabilita.governo.it/","8","2","297D739F7DA50C853A90DF5244A53703-2","https://disabilita.governo.it/it/","3959.3000000045","3979","4208","3980","4545","3","3","2061","","18","0","77","-1","100","-1","-1","100","-1","0","352664","82649","-1","-1","2510543","0","","72","55","0","385","3","0","123","340","70","37","149","324","0","0","0","0","0","0","0","0","0","3","25","0","0","0","0","0","0","0","0","0","0","142","0","0","2","0","6","0","5301","aimen-HP-EliteDesk-800-G3-TWR-203.135.63.19","1662101593.5362","","","104.0.5112.97","104.0.5112.97","1662101608.716","https://disabilita.governo.it/it/","disabilita.governo.it","https://disabilita.governo.it","318","6410","3959.3000000045","3959.3999999985","ip-addr-249.12.palazzochigi.it","","ammi2.finanze.it","android - chrome","Step_1","19933","http://disabilita.governo.it/","6616","4183","6616","6616","6616","6616","6616","5267","20","71","1778","1778","2143","2177","2177","2184","2187","3979","3979","4208","3979","3979","5172","4565","4568","4824","6430","6431","6433","6641","6641","4908","0.325116918","0.325116918","207","10257","5048","407","220901_12_W9","1","1","643224","0","0","0","0","0","Unhandled exception running test: '>=' not supported between instances of 'NoneType' and 'float'","1","background-image","DIV","728744","0","1","0","7020","2","32794","230844","5","704611","56763","3","332881","2568580","5","2568580","0","0","0","338408","5","338408","0","0","0","359","2","479","220901_12_W9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5048","5048","5048","","","","https://disabilita.governo.it/media/1370/misure-rilancio.png?anchor=center&mode=crop&width=2000&height=600&rnd=132344432090000000","","","","","","","","","","","","","","","","",
