"loadTime","docTime","fullyLoaded","bytesOut","bytesOutDoc","bytesIn","bytesInDoc","requests","requestsFull","requestsDoc","responses_200","responses_404","responses_other","result","testStartOffset","cached","optimization_checked","start_epoch","main_frame","loadEventStart","loadEventEnd","domContentLoadedEventStart","domContentLoadedEventEnd","URL","connections","final_base_page_request","final_base_page_request_id","final_url","firstPaint","firstContentfulPaint","domInteractive","firstMeaningfulPaint","TTFB","score_cache","score_cdn","score_gzip","score_cookies","score_keep-alive","score_minify","score_combine","score_compress","score_etags","score_progressive_jpeg","gzip_total","gzip_savings","minify_total","minify_savings","image_total","image_savings","base_page_cdn","cpu.UpdateLayerTree","cpu.EventDispatch","cpu.CommitLoad","cpu.EvaluateScript","cpu.v8.compile","cpu.ParseHTML","cpu.ParseAuthorStyleSheet","cpu.MinorGC","cpu.V8.GC_HEAP_PROLOGUE","cpu.V8.GC_HEAP_EXTERNAL_PROLOGUE","cpu.V8.GC_SCAVENGER_COMPLETE_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_SCAVENGER","cpu.V8.GC_TIME_TO_SAFEPOINT","cpu.V8.GC_HEAP_PROLOGUE_SAFEPOINT","cpu.V8.GC_SCAVENGER_SCAVENGE","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_IDENTIFY","cpu.V8.GC_SCAVENGER_SCAVENGE_ROOTS","cpu.V8.GC_SCAVENGER_SCAVENGE_PARALLEL","cpu.V8.GC_SCAVENGER_SCAVENGE_WEAK_GLOBAL_HANDLES_PROCESS","cpu.V8.GC_SCAVENGER_SCAVENGE_FINALIZE","cpu.V8.GC_SCAVENGER_SCAVENGE_UPDATE_REFS","cpu.V8.GC_SCAVENGER_FREE_REMEMBERED_SET","cpu.V8.GC_SCAVENGER_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_HEAP_EXTERNAL_WEAK_GLOBAL_HANDLES","cpu.V8.GC_HEAP_EPILOGUE_SAFEPOINT","cpu.V8.GC_HEAP_EPILOGUE_REDUCE_NEW_SPACE","cpu.V8.GC_HEAP_EXTERNAL_EPILOGUE","cpu.V8.GC_HEAP_EPILOGUE","cpu.UpdateLayoutTree","cpu.Layout","cpu.Paint","cpu.FunctionCall","cpu.MarkDOMContent","cpu.TimerFire","cpu.HitTest","cpu.largestContentfulPaint::Candidate","cpu.V8.GC_MC_INCREMENTAL_START","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_INCREMENTAL_EXTERNAL_EPILOGUE","cpu.V8.GC_MC_INCREMENTAL","cpu.V8.GC_MC_INCREMENTAL_EMBEDDER_TRACING","cpu.MajorGC","cpu.V8.GC_MC_INCREMENTAL_FINALIZE","cpu.V8.GC_MC_INCREMENTAL_FINALIZE_BODY","cpu.V8.GC_MARK_COMPACTOR","cpu.V8.GC_MC_PROLOGUE","cpu.V8.GC_MC_MARK","cpu.V8.GC_MC_MARK_FINISH_INCREMENTAL","cpu.V8.GC_MC_MARK_ROOTS","cpu.V8.GC_MC_MARK_MAIN","cpu.V8.GC_MC_MARK_WEAK_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING_CLOSURE","cpu.V8.GC_MC_MARK_EMBEDDER_TRACING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_EPHEMERON_MARKING","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_HANDLES","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_WEAK_ROOTS","cpu.V8.GC_MC_MARK_WEAK_CLOSURE_HARMONY","cpu.V8.GC_MC_CLEAR","cpu.V8.GC_MC_CLEAR_STRING_TABLE","cpu.V8.GC_MC_CLEAR_FLUSHABLE_BYTECODE","cpu.V8.GC_MC_CLEAR_FLUSHED_JS_FUNCTIONS","cpu.V8.GC_MC_CLEAR_WEAK_LISTS","cpu.V8.GC_MC_CLEAR_MAPS","cpu.V8.GC_MC_CLEAR_WEAK_REFERENCES","cpu.V8.GC_MC_CLEAR_WEAK_COLLECTIONS","cpu.V8.GC_MC_SWEEP","cpu.V8.GC_MC_EVACUATE","cpu.V8.GC_MC_EVACUATE_PROLOGUE","cpu.V8.GC_MC_EVACUATE_COPY","cpu.V8.GC_MC_EVACUATE_COPY_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_TO_NEW_ROOTS","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_SLOTS_MAIN","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_PARALLEL","cpu.V8.GC_MC_EVACUATE_UPDATE_POINTERS_WEAK","cpu.V8.GC_MC_EVACUATE_REBALANCE","cpu.V8.GC_MC_EVACUATE_CLEAN_UP","cpu.V8.GC_MC_EVACUATE_EPILOGUE","cpu.V8.GC_MC_FINISH","cpu.V8.GC_MC_FINISH_SWEEP_ARRAY_BUFFERS","cpu.V8.GC_MC_EPILOGUE","cpu.V8.GC_HEAP_EMBEDDER_TRACING_EPILOGUE","cpu.MarkLoad","cpu.Idle","tester","osVersion","os_version","browserVersion","browser_version","date","document_URL","document_hostname","document_origin","domElements","domComplete","PerformancePaintTiming.first-paint","PerformancePaintTiming.first-contentful-paint","base_page_ip_ptr","base_page_cname","base_page_dns_server","browser_name","eventName","test_run_time_ms","lastVisualChange","visualComplete","render","SpeedIndex","visualComplete85","visualComplete90","visualComplete95","visualComplete99","LargestContentfulPaintType","LargestContentfulPaintNodeType","chromeUserTiming.navigationStart","chromeUserTiming.fetchStart","chromeUserTiming.responseEnd","chromeUserTiming.unloadEventStart","chromeUserTiming.unloadEventEnd","chromeUserTiming.commitNavigationEnd","chromeUserTiming.domLoading","chromeUserTiming.firstPaint","chromeUserTiming.firstContentfulPaint","chromeUserTiming.domInteractive","chromeUserTiming.domContentLoadedEventStart","chromeUserTiming.domContentLoadedEventEnd","chromeUserTiming.firstMeaningfulPaintCandidate","chromeUserTiming.firstMeaningfulPaint","chromeUserTiming.LayoutShift","chromeUserTiming.domComplete","chromeUserTiming.loadEventStart","chromeUserTiming.loadEventEnd","chromeUserTiming.LargestTextPaint","chromeUserTiming.LargestContentfulPaint","chromeUserTiming.TotalLayoutShift","chromeUserTiming.CumulativeLayoutShift","maxFID","TTIMeasurementEnd","LastInteractive","TotalBlockingTime","run","step","effectiveBps","effectiveBpsDoc","domTime","aft","titleTime","domLoading","server_rtt","testID","bytes.html","requests.html","bytesUncompressed.html","bytes.js","requests.js","bytesUncompressed.js","bytes.css","requests.css","bytesUncompressed.css","bytes.image","requests.image","bytesUncompressed.image","bytes.flash","requests.flash","bytesUncompressed.flash","bytes.font","requests.font","bytesUncompressed.font","bytes.video","requests.video","bytesUncompressed.video","bytes.other","requests.other","bytesUncompressed.other","id","firstImagePaint","basePageSSLTime","cpu.V8.GC_MC_COMPLETE_SWEEPING","cpu.ResourceChangePriority","cpu.IntersectionObserverController::computeIntersections","cpu.FireAnimationFrame","cpu.v8.produceCache","LargestContentfulPaintImageURL","chromeUserTiming.redirectStart","chromeUserTiming.redirectEnd","chromeUserTiming.firstImagePaint","chromeUserTiming.LargestImagePaint","FirstInteractive","TimeToInteractive","FirstCPUIdle","chromeUserTiming.markAsMainFrame","cpu.ScrollLayer","cpu.XHRReadyStateChange","cpu.XHRLoad","cpu.V8.GC_MC_MARK_EMBEDDER_PROLOGUE","cpu.V8.GC_MC_COMPLETE_SWEEP_ARRAY_BUFFERS","userTime.TieStart","userTime.TieEnd","userTimingMeasure.TieLabs Custom JS","userTime","cpu.FireIdleCallback","chromeUserTiming.InteractiveTime","wappalyzer_failed","cpu.EventTiming",
"34101","34101","38584","97491","94292","1720429","1680192","96","96","77","77","1","18","0","0","0","1","0","66DA747DF9691602EB14C40E42FADFBF","34101","34308","11487","11777","http://taiz.edu.ye/","11","0","6B14AE1F521E48EC1DC78D4CAD4C8AB4","http://taiz.edu.ye/","9947.6000000001","9948","11487","10114","2935","9","11","100","-1","100","-1","-1","93","-1","37","354249","0","-1","-1","1232542","88890","","686","8","1","267","368","169","160","0","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","2","0","0","359","960","232","2349","0","1361","71","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","31435","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748312.9493","http://taiz.edu.ye/","taiz.edu.ye","http://taiz.edu.ye","1022","34101","9947.6000000001","9947.6000000001","","","ns2.yemen.net.ye","android - chrome","Step_1","67265","11225","11225","5055","10101","10886","10886","10886","10886","image","IMG","0","26","2977","3066","3066","3095","3097","9947","9947","11486","11487","11777","10114","10114","11186","34100","34101","34308","10114","14775","0.5373268857","0.5373268857","267","38877","36820","1438","1","1","48260","53911","0","0","0","0","0","220412_0B_Y","83360","3","335616","259674","17","825396","64031","17","265850","1232542","37","1232542","0","0","0","80820","3","80820","0","0","0","2","1","2","220412_0B_Y","10706","","5","0","116","","","http://taiz.edu.ye/CONTROL/uploadS/277523269_5366861943366214_1778885243926018056_n.jpg","","","10705","14775","11777","22783","11777","","0","3","0","","","","","","","","24003","","",
"27184","27184","28913","220194","214821","2931059","2913218","143","143","140","142","0","1","0","0","0","1","0","D51A64DE3171AE820DEA6CEE46B7EB86","27184","27236","16837","17097","https://yju.edu.ye/","6","0","CF74E99BFC8182C2757190D7A9164F6A","https://yju.edu.ye/","10882.5","11238","16815","11238","5891","97","14","100","-1","100","-1","-1","77","-1","6","894652","0","-1","-1","1706236","394275","","1312","38","1","1201","691","523","598","11","0","0","0","9","0","0","8","5","1","36","0","0","0","0","0","1","0","1","0","1","3630","2157","416","1327","0","43","104","0","3","0","0","0","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","16474","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748403.3441","https://yju.edu.ye/","yju.edu.ye","https://yju.edu.ye","1169","27182","10882.5","11238.5","premium53-1.web-hosting.com","","ns1.yemen.net.ye","android - chrome","Step_1","71910","27489","27489","4560","19626","23602","23602","23602","27489","image","IMG","0","25","5930","5967","5967","5973","5974","10882","11238","16815","16837","17097","10882","11238","17170","27182","27184","27236","23442","23581","0.0028853836","0.0026006391","0","32630","32115","0","1","1","127315","136815","0","0","0","0","0","220412_TE_Z","47724","2","192516","525893","47","1471491","303069","37","1834667","1706515","41","1706614","0","0","0","329884","12","329884","0","0","0","17974","4","31732","220412_TE_Z","17287","2350","2","0","66","233","","https://yju.edu.ye/wp-content/uploads/2022/02/11.jpg","","","17287","23581","17097","17097","17097","","0","1","0","","0","","","","","1","","","",
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","225BBA3A960DD017D224813DB5526D39","0","0","10491","10491","https://smc.com.ye/","0","","","","0","","10490","","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","-1","-1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748496.3601","","","","","","","","","","","android - chrome","Step_1","27971","9357","9357","5517","9278","9357","9357","9357","9357","","","10485","24","10582","10510","10510","10512","10513","","","10490","10490","10490","","","","10491","","","","","0","0","0","10612","5517","0","1","1","","","0","0","0","0","0","220412_QA_10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220412_QA_10","","","","","","","","","","","","","10491","5517","10491","10511","","","","","","","","","","","","","",
"46912","46912","49462","83079","81422","5346188","5346188","59","59","58","58","0","1","0","0","0","1","0","321EC218BADC6B98328A50F0512A05E6","46912","46913","34116","34261","https://yemenvision.gov.ye/","10","0","15D4745F2325FFAFF022E7D2EAC4B6D2","https://yemenvision.gov.ye/","18271.8","18272","34111","19010","12424","9","15","46","-1","100","-1","-1","29","-1","0","1002947","549255","-1","-1","4173070","2976915","","6484","10","0","441","462","158","426","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","2180","1433","88","995","0","135","103","0","13","0","9","6","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","36121","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748545.8801","https://yemenvision.gov.ye/","yemenvision.gov.ye","https://yemenvision.gov.ye","633","46901","18271.8","18271.8","cpunix.yemen.net.ye","","ns1.yemen.net.ye","android - chrome","Step_1","105566","53444","52062","5061","49552","52062","52062","52062","52062","image","IMG","0","20","12524","12559","12559","12567","12569","18271","18271","34110","34115","34260","18271","19010","53347","46900","46911","46913","18347","21122","0.4160558894","0.2387550536","0","53558","49768","0","1","1","144343","155015","0","0","0","0","0","220412_WF_11","114082","1","114082","717994","24","809795","175369","17","1285443","4173070","8","4173070","0","0","0","165636","5","165636","0","0","0","37","2","17","220412_WF_11","19010","2219","2","0","105","258","","https://yemenvision.gov.ye/yemenvision/wp-content/uploads/2019/05/logo-rtl1.png","","","19010","21122","34261","34261","34261","","","4","6","","","","","","","","","","",
"28339","28339","31127","110474","105671","4825909","4813284","66","66","63","64","0","2","0","0","0","1","0","18A4AE144B162E298A72BF2CBCD08264","28339","28766","18532","19327","https://smeps.org.ye/","8","0","C3A4120BA646833C3971D918BEA9A548","https://smeps.org.ye/","15951.2","15951","18531","15951","13185","0","0","85","-1","100","-1","-1","92","-1","1","947840","145442","-1","-1","4137382","347174","","1693","22","0","269","392","257","48","0","0","0","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","1","0","0","427","835","385","1442","0","166","173","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","","0","0","0","0","0","0","0","0","0","0","0","0","0","24346","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748673.9392","https://smeps.org.ye/","smeps.org.ye","https://smeps.org.ye","1015","28335","15951.2","15951.2","mailserver.smeps.org","","ns2.vultr.com","android - chrome","Step_1","62976","29222","20439","4039","19689","20439","20439","20439","20439","text","SPAN","0","29","13335","13316","13316","13319","13320","15951","15951","18530","18532","19327","15951","15951","17808","28335","28339","28765","15951","15951","9.80388E-5","9.80388E-5","0","32730","28849","0","1","1","268972","317624","0","0","0","0","0","220412_8A_12","174850","1","174850","267078","6","850887","21949","5","120907","3903348","46","3984396","0","0","0","200692","4","205196","0","0","0","257992","4","258540","220412_8A_12","15951","6290","1","0","304","319","","","","","15951","","19327","19327","19327","","","","","","","","","","","","","","",
"31795","31795","31883","169092","167357","11637993","11637993","98","98","97","97","0","1","0","0","0","1","0","DDB08152BEA3276802FF1AD2F453844C","31795","31815","20393","20411","https://yemenparliament.gov.ye/","2","0","F8D4F42D1F90DC2355DCF55773EA60F7","https://yemenparliament.gov.ye/","12978.8","12979","20392","13873","7384","1","0","100","-1","100","-1","-1","96","-1","39","1327595","0","-1","-1","10234558","471141","","708","15","1","122","342","329","326","3","0","0","0","3","0","1","2","0","0","17","0","0","0","0","0","0","0","0","0","0","391","599","174","853","0","54","130","0","15","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27733","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748759.4031","https://yemenparliament.gov.ye/","yemenparliament.gov.ye","https://yemenparliament.gov.ye","1098","31795","12978.8","12978.8","","","ns1.yemen.net.ye","android - chrome","Step_1","107167","38443","36011","4842","20576","36011","36011","36011","36011","image","IMG","0","30","7426","7491","7491","7496","7499","12978","12978","20392","20392","20410","12978","13872","","31794","31795","31815","13872","18374","0","0","0","38173","21530","0","1","1","475039","476751","0","0","0","0","0","220412_Y2_13","16000","1","81341","538810","13","538451","771593","18","771104","10234342","63","10234342","0","0","0","77160","1","77160","0","0","0","88","2","48","220412_Y2_13","14193","1581","2","0","57","0","","https://yemenparliament.gov.ye/uploads/posts/images/2022/04/411202212023648.jpg","","","14192","18374","20411","20411","20411","","0","","","","","","","","","","29523","","",
"25466","25466","31714","278465","268902","2482721","2435795","167","167","161","164","0","3","0","0","0","1","0","C63E0685211ABF52DDD6B91148FF3450","25466","25770","17723","17756","https://yemen.net.ye/","12","0","9EC58CFB72ED3CA93427ACA5923E0254","https://yemen.net.ye/","9679.6000000001","9680","17718","9819","6321","96","14","100","-1","100","-1","-1","56","-1","0","1586574","0","-1","-1","715793","319800","","974","13","2","1080","1757","767","721","2","0","0","0","2","0","0","2","0","0","45","0","0","0","0","0","0","0","0","0","0","4077","763","354","3267","0","116","32","0","21","1","1","0","13","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","11","0","17106","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748888.3601","https://yemen.net.ye/","yemen.net.ye","https://yemen.net.ye","1563","25464","9679.6000000001","9679.6000000001","","","ns1.yemen.net.ye","android - chrome","Step_1","71342","27198","27198","5023","24069","27008","27008","27008","27198","image","IMG","0","29","6477","6449","6449","6458","6464","9679","9679","17718","17723","17755","9818","9818","32265","25464","25465","25770","27536","15175","1.0282159973","0.6327874578","0","32450","32252","0","1","1","97771","127228","0","0","0","0","0","220412_MH_14","235553","6","1061667","763922","88","2677539","353324","36","2064991","715793","23","715793","0","0","0","413702","5","613628","0","0","0","427","8","910","220412_MH_14","9680","2391","2","0","170","339","28","https://yemen.net.ye/content/uploads/2019/09/768X1920adsl-e1589660539568.jpg","","","9679","15175","17756","17756","17756","","0","28","0","","0","","","","","1","","","",
"34039","34039","36995","190077","186943","4410005","4338454","133","133","131","132","0","1","0","0","0","1","0","377D7A241A551C4B4FBBAD65CAABD20D","34038","34089","24743","24864","https://ust.edu.ye/","11","0","717EC790E2349ADEEBC636768D20EDAD","https://ust.edu.ye/","15330.9","15331","24742","15331","6472","96","11","100","-1","100","-1","-1","77","-1","17","1030736","0","-1","-1","3309700","775184","","2579","45","0","1424","946","472","827","2","0","0","0","1","0","0","0","0","0","51","0","0","0","0","0","0","1","1","0","1","4181","2510","442","1464","0","95","93","0","9","0","0","0","15","0","0","0","0","0","0","0","0","0","51","0","0","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","19","0","21157","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649748981.6268","https://ust.edu.ye/","ust.edu.ye","https://ust.edu.ye","1321","34037","15330.9","15330.9","cloud.ustyemen.com","","ns2.ustyemen.com","android - chrome","Step_1","90608","40914","40914","4697","39345","40914","40914","40914","40914","image","IMG","0","29","6536","6586","6586","6590","6592","15330","15330","24742","24743","24864","15330","15330","37174","34037","34038","34089","15616","37868","0.0082975581","0.0082975581","0","40912","39003","0","1","1","144481","157378","0","0","0","0","0","220412_5W_15","36253","2","221585","563164","38","2047930","265148","41","1815822","3309700","43","3309700","0","0","0","235704","7","296408","0","0","0","36","2","16","220412_5W_15","15331","2855","2","1","407","140","","https://ust.edu.ye/wp-content/uploads/2021/12/dl.png","","","15330","37868","24864","24864","24864","","0","","","11","0","","","","","","","","",
"17346","17346","18192","102220","97453","2876535","2858138","65","65","62","63","1","1","0","0","0","1","0","A0466714F60AEA0F4385D67F8F429CE0","17346","17347","9132","9894","https://www.platform.ye/","8","0","F832A15BB7BB643FDF0FEBF4BB8F9D83","https://www.platform.ye/","6606.3000000003","6606","9130","6975","4670","97","3","99","-1","100","-1","-1","88","-1","0","253994","3093","-1","-1","1721645","213702","","2629","24","0","324","314","163","21","0","0","0","0","0","1","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","981","851","365","1280","0","190","3","0","23","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","","0","0","0","0","0","0","0","0","0","10576","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649749095.5041","https://www.platform.ye/","www.platform.ye","https://www.platform.ye","572","17344","6606.3000000003","6606.3000000003","server.platformdgtl.com","","ns2.platformdgtl.com","android - chrome","Step_1","60468","21781","21781","4755","16860","17026","17026","17026","21509","text","H3","0","32","4706","4737","4737","4740","4744","6606","6606","9130","9131","9893","6974","6974","21304","17343","17346","17347","6974","6974","0.8311892896","0.8210185958","865","21382","10777","1853","1","1","212729","225476","0","0","0","0","0","220412_KN_16","19097","2","81578","225578","15","678302","8876","3","46394","1721645","39","1721645","0","0","0","135668","2","135668","764897","1","764897","774","3","761","220412_KN_16","6606","2088","0","0","292","90","","","","","6606","8243","9894","10777","9894","","","9","34","","","","","","","","","","",
"18913","18913","19398","68532","65156","4487134","4484697","24","24","23","23","0","1","0","0","0","1","0","338DC5C6D165A8705515BFE263424CF5","18913","18914","7664","7664","https://www.saba.ye/","3","1","2C2154232A61C7A397F37F564813E77D-1","https://www.saba.ye/ar","8479.1999999997","8479","7663","8479","7233","0","14","100","-1","100","-1","-1","97","-1","0","1078488","0","-1","-1","4421297","150869","","148","4","1","147","76","132","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","139","243","145","286","0","2","10","0","28","0","9","0","60","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0","0","5","0","17871","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649749179.7121","https://www.saba.ye/ar","www.saba.ye","https://www.saba.ye","331","18912","8479.1999999997","8479.1999999997","","","ns2.yemen.net.ye","android - chrome","Step_1","46207","17907","17907","5007","12347","17907","17907","17907","17907","image","IMG","0","6413","7240","7316","7316","7322","7323","8479","8479","7663","7664","7664","8479","8479","17743","18912","18912","18913","8479","17917","0.5090331393","0.2591842984","0","24369","24341","0","1","1","368856","383963","0","0","0","0","0","220412_5T_17","6608","2","40376","57859","2","150507","2271","2","11097","4417956","15","4499945","0","0","0","0","0","0","0","0","0","3","2","3","220412_5T_17","8521","","2","0","66","","","https://www.saba.ye/storage//uploads/larage/1649710024625493c8255f2.png","51","6413","8520","17917","7664","7664","7664","","","9","0","","","","","","","","","","",
"56276","0","56276","20975","0","1606352","0","19","19","0","16","0","3","0","0","0","1","0","B51E05B8356254B87D8F0E86926691DB","0","0","9743","9757","http://mohesr.gov.ye/","8","0","6DA0E4FC5647E44CCCE5DB23FBD96497","http://mohesr.gov.ye/","9343","9343","9742","9343","4099","13","13","27","-1","100","-1","-1","70","-1","100","471328","346572","-1","-1","1056032","323127","","71","2","0","239","220","69","61","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","3","0","0","107","372","45","201","0","2","5","0","16","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","54809","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649749248.1046","","","","","","","","","","","android - chrome","Step_1","184440","10569","10569","4464","9626","10569","10569","10569","10569","image","IMG","0","31","4128","4172","4172","4200","4207","9343","9343","9742","9742","9756","9343","9343","10270","","","","9343","10563","0.1501846963","0.1501846963","222","10596","10434","768","1","1","30786","","0","0","0","0","0","220412_XD_18","42560","1","42560","276877","5","276877","153723","5","177849","1056032","4","1056032","0","0","0","77160","2","77160","0","0","0","0","0","0","220412_XD_18","9343","","2","0","9","","13","http://mohesr.gov.ye/image/ministry.jpg","","","9343","10563","9757","","9757","","","","","","","","","","","","10895","","",
"52174","52174","55114","61567","60087","3649506","3644631","44","44","42","44","0","0","0","0","0","1","0","B73D97ED2CB7CF4A36221FD10C82CF18","52174","52200","37989","38031","https://ncsc.ye/","2","0","642572A168FDBE1C592246FD860D7C12","https://ncsc.ye/","39412.5","39413","37989","","6162","100","40","100","-1","100","-1","-1","71","-1","22","2249457","2219","-1","-1","1249915","367424","","2969","11","0","319","440","112","484","4","0","0","1","1","0","0","1","1","0","32","0","0","0","0","0","0","0","0","0","1","604","980","72","4240","0","9","10","0","30","0","0","0","70","0","3","20","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","0","0","0","0","2","0","0","0","0","44029","rumi-HP-ENVY-x360-Convertible-13-ar0xxx","Android 5.1.1","Android 5.1.1","95.0.4638.74","95.0.4638.74","1649749456.6401","https://ncsc.ye/","ncsc.ye","https://ncsc.ye","717","52174","39412.5","39412.5","","","ns1.yemen.net.ye","android - chrome","Step_1","108632","57894","57894","3474","47992","57894","57894","57894","57894","image","DIV","0","27","6197","6237","6237","6243","6246","39412","39412","37988","37989","38030","40315","","46725","52173","52173","52200","40315","45747","0.107057629","0.1049769418","0","57508","46684","0","1","1","74552","79210","0","0","0","0","0","220412_3Y_19","24407","1","90323","688226","14","932911","1530807","13","1530288","1254201","13","1254201","0","0","0","151276","2","151276","0","0","0","589","1","2422","220412_3Y_19","39413","1886","0","0","330","332","","","","","39412","45747","38031","38031","38031","","","","","","","","","","","","","","",
